Author_id,Author
5994,ISAAC BASHEVIS SINGER
10183,MAURICE SENDAK
4926,GARY ZUKAV
307,ALFRED H KELLY
5720,HERMAN BELZ
15446,WINIFRED A HARBISON
7380,JOHN M COOPER
2799,D S HUTCHINSON
7379,JOHN M COOP
1074,B KLIBAN
7803,JUDY BLUNT
15420,WILLIAM TREVOR
357,ALICE WALKER
13840,STEPHEN GAZI
15108,WALLACE STEGNER
3543,DON DELILLO
12134,RALPH ELLISON
13507,SHEL SILVERSTEIN
6922,JHUMPA LAHIRI
9089,LIZ TRIGG
14437,TESSA EVELEGH
14004,STEWART WALTON
13201,SALLY WALTO
2242,CHARLES SULLIVAN
14732,TOM ROBBINS
14877,URSULA HEGI
13232,SAMUEL RICHARDSON
5050,GEORGE SHERBURN
14913,VALERIE MARTIN
5146,GILL FARRERHALLS
7412,JOHN MORDOCK
10815,MYRON KORACH
14087,SUSAN BOWES
3429,DIANA GABALDON
15541,ZADIE SMITH
10936,NATALIE GOLDBERG
14053,SUE GRAFTON
15349,WILLIAM J KENNEDY
1556,BOB SHACOCHIS
12161,RANDY ALCORN
10856,NANCY COBB
2663,CONNIE GRIGSBY
9632,MARGRIET DE MOOR
5663,HELGA VAN BEUNINGEN
2817,DALE CARNEGIE
2604,CLIFFORD STOLL
13252,SANDRA CISNEROS
4914,GARY PAULSEN
9635,MARGUERITE HENRY
15237,WESLEY DENNIS
13549,SHERRY GARLAND
676,ANN DRUYAN
8419,KIMBERLY KIRBERGER
928,ARIELLA PAPA
10419,MICHAEL J ROSEN
3229,DAWN CHIPMAN
11315,PAMELA NELSON
9639,MARI FLORENCE
10926,NAOMI WAX
13444,SHANNON OLSON
10959,NAYLOR
8017,KAREN STOLZ
2557,CLARE NAYLOR
13820,STEPHEN CHBOSKY
9606,MARGARET WEIS
14810,TRACY HICKMAN
6020,IVAN DOIG
9591,MARGARET SAYERS PEDEN
14264,SYLVIA NASAR
5412,HA JIN
4148,ELIZABETH LAIRD
5483,HARLAN ELLISON
9592,MARGARET SAYERS PEDEN FROM THE SPAN
3138,DAVID M GITLITZ
3778,DR LINDA KAY DAVIDSON
15470,WOLFGANG HOHLBEIN
2433,CHRISTOPH HEIN
4836,GABY HAUPTMANN
2033,CAROLYN SEE
2368,CHRISTA WOLF
14504,THOMAS BRUSSIG
11997,PIERS VITEBSKY
2440,CHRISTOPHER A WEIDNER
12776,ROBERT SILVERBERG
4828,GABRIELE HAEFS
2487,CHRISTOPHER TOLKIEN
5822,HP LOVECRAFT
11309,PAMELA GRIM
973,ARTHUR C CLARKE
6587,JAY BENNETT
6025,J APPLEGATE
10420,MICHAEL J STRACZYNSKI
7416,JOHN MYERS MYERS
12212,REAY TANNAHILL
6134,JACK WHYTE
11807,PETER MATTHIESSEN
11570,PAUL KENT
12845,ROBIN MCKINLEY
11426,PATRICIA MCKILLIP
7068,JOAN VINGE
6204,JAMES
5440,HANK WHITTEMORE
2000,CAROLINE HEBARD
4244,ELLYN SATTER
1420,BILL BRITTAIN
1038,AUGUST WILSON
9725,MARILYNNE ROBINSON
13619,SIGRID NUNEZ
11519,PAUL AUSTER
459,AMANDA SCOTT
7291,JOHN FOWLES
4587,FODORS
239,ALELIA BUNDLES
3701,DOROTHY L SAYERS
7738,JUDE DEVERAUX
795,ANNE MORROW LINDBERGH
8724,LAURIE R KING
6699,JEANNE DUPRAU
9215,LOUISE ERDRICH
10260,MELINDA HAYNES
1239,BELLE YANG
1966,CAROL SHIELDS
14637,TIM POWERS
6647,JEAN LORRAH
7199,JOHN BEER
2686,CORDULA SWOBODA HERZOG
1109,BARBARA ERSKINE
818,ANNEGRIT ARENS
14201,SUSANNE HÖBEL
5457,HANS J ALPERS
6853,JEROME D SALINGER
5726,HERMANN HESSE
2585,CLAUDIA VON ZGLINICKI
14589,THORSTEN FUTH
8988,LINDA LAEL MILLER
728,ANNA JENNET
4033,ELAINE CRAWFORD
3421,DIAN
6445,JANE FEATHER
15396,WILLIAM R FORSTCHEN
13712,SPIDER ROBINSON
3382,DENNIS L MCKIERNAN
13083,RUSH
9026,LIONEL FENN
1978,CAROLE HALSTON
2421,CHRISTINE RIMMER
1503,BJ JAMES
14845,TRUMAN CAPOTE
1334,BETH NIMMO
2965,DARRELL SCOTT
13946,STEVE RABEY
7163,JOHANN WOLFGANG VON GOETHE
10413,MICHAEL HULSE
10396,MICHAEL H
14515,THOMAS ELSAESSER
97,ADRIAN PLASS
1692,BRIDGET PLASS
13885,STEPHEN QUIRKE
6276,JAMES HERBERT
15416,WILLIAM SUTCLIFFE
6566,JANOSCH
6629,JEAN DE BRUNHOFF
6631,JEAN DEBRUNHOFF
11928,PHILIPPE FIX
2580,CLAUDIA KELLER
4513,F PAUL WILSON
15489,WULF BERGNER
955,ARNOLD A LAZARUS
2603,CLIFFORD N LAZARUS
2437,CHRISTOPH TR
2560,CLARISSA PINKOLA ESTÉS
10115,MASCHA RABBEN
15028,VIRGINIA ALLEN JENSEN
3656,DORCAS WOODBURY HALLER
7428,JOHN PAUL ALLEN
184,ALAN M CLARK
5828,HUBERT JR SELBY
4795,G B TRUDEAU
4908,GARY LARSON
4877,GARRISON KEILLOR
1284,BERKE BREATHED
1088,BARBARA ANN KIPFER
13835,STEPHEN FRIED
5052,GEORGE STEPHANOPOULOS
12534,RITA MAE BROWN
4046,ELAINE SHOWALTER
4045,ELAINE SHOWALTE
2696,CORNELIA FUNKE
11209,OLIVER LATSCH
13730,STAN LEE
6052,J KIRBY
1840,CAMILLE PAGLIA
6292,JAMES KAHN
3411,DEVRA NEWBERGER SPEREGEN
12312,RICHARD
6320,JAMES MCBRIDE
9200,LOUIS SACHAR
72,ADAM MCCAULEY
4366,ERIC VAN LUSTBADER
12572,ROBERT ASPRIN
1525,BM MOOYAART
4059,ELEANOR ROOSEVELT
9881,MARSHALL GOVINDAN
11127,NOMI EVE
1723,BRUCE CATTON
15328,WILLIAM GIBSON
2594,CLEMENT EATON
5738,HG WELLS
2964,DARRELL K SWEET
7807,JUDY COLLINS
11210,OLIVER SACKS
826,ANNETTE BROADRICK
12096,RACHEL COHN
2027,CAROLYN KEENE
12106,RACHEL NAOMI REMEN
6602,JAYNE ANN KRENTZ
7065,JOAN SMITH
8243,KAYE GIBBONS
1770,BRYN C COLLINS
11789,PETER JENNINGS
14672,TODD BREWSTER
4088,ELIZA OSBORNE
5807,HOWARD NORMAN
7315,JOHN GRIESEMER
9874,MARLY A SWICK
7367,JOHN LHEUREUX
10738,MOLLY IVINS
4592,FORREST CARTER
14868,UMBERTO ECO
5294,GREG BEAR
8211,KATHY REICHS
6762,JEFFREY DEAVER
9919,MARTIN CRUZ SMITH
14932,VC ANDREWS
13850,STEPHEN HILL
4503,EW HEINE
3626,DONNA FLETCHER
6703,JEANNE LARSEN
1171,BARI WOOD
6265,JAMES GOULD COZZENS
12257,REIDAR JONSSON
9676,MARIANNE RUUTH
7914,JUNE VENDALL CLARK
12761,ROBERT REILLY
8275,KEM NUNN
8590,LARRY KING
4415,ERNEST J GAINES
783,ANNE LAMOTT
1638,BRET LOTT
15559,ZORA NEALE HURSTON
7739,JUDE FISHER
13204,SALMAN RUSHDIE
4810,G P TAYLOR
1421,BILL BRYSON
12952,RON WALOTSKY
7801,JUDY ASTLEY
12883,ROGER E ALLEN
9600,MARGARET TEMPEST
10171,MAUREEN BRADLEY
6220,JAMES BARCLAY
7949,KAHLIL GIBRAN
8920,LIBBY PURVES
6464,JANE KIRKPATRICK
14433,TESS GERRITSEN
11206,OLIVE ANN BURNS
10379,MICHAEL ENDE
12140,RALPH MANHEIM
845,ANNIE PROULX
2700,CORRIE TEN BOOM
7467,JOHN SHERRILL
4177,ELIZABETH SHERRILL
1568,BODIE THOENE
1705,BROCK THOENE
9872,MARLO SCHALESKY
10491,MICHAEL PATERNITI
3707,DOROTHY R MILLER
13935,STEVE MARTIN
1084,BANANA YOSHIMOTO
708,ANN RAE JONAS
12211,READERS DIGEST
7606,JOSEPH CAMPBELL
1460,BILL MOYERS
3816,DYANNE GIBSON
5993,ISAAC ASIMOV
3998,EDWIDGE DANTICAT
7145,JOE R LANSDALE
1011,ARTURO PEREZREVERTE
9569,MARGARET JULL COSTA
13500,SHEILA OCONNOR
4389,ERIK LARSON
13357,SAUL BELLOW
2845,DAN MILLMAN
10971,NED VIZZINI
8718,LAURIE HALSE ANDERSON
2364,CHRIS WOODING
10064,MARY MCGARRY MORRIS
1678,BRIAN OLEARY
10296,MEREDITH MILLER
3165,DAVID PEAT
8537,L RON HUBBARD
6757,JEFFERY DEAVER
13822,STEPHEN COONTS
7515,JOHN WHITMAN
11794,PETER KUMMER
14246,SVEN REGENER
15219,WENDY LEIGH
3711,DOROTHY STERLING
1073,B K S IYENGAR
15503,YEHUDI MENUHIN
8060,KATE ATKINSON
14141,SUSAN M MCINTOSH
14554,THOMAS NELSON
3469,DIANE MULDROW
12584,ROBERT BLOCH
10732,MOLLIE MOLAY
5257,GRACE COLLINS
7802,JUDY BLUME
7570,JONATHAN RABB
11493,PATRICK ROBINSON
12785,ROBERT T BAKKER
4726,FRED SABERHAGEN
12423,RICHARD MORAN
10371,MICHAEL DIMERCURIO
15257,WILKIE COLLINS
12156,RANDALL WALLACE
12300,RHODA HUFFEY
1827,CALVIN TRILLIN
12112,RACHEL SIMON
11043,NICK EARLS
1932,CAROL EMSHWILLER
3918,EDITH KONECKY
3819,E A J HONIGMANN
7557,JONATHAN HARR
1060,AYN RAND
8844,LEONARD PEIKOFF
5277,GRAHAM HOUGH
290,ALEXANDRE DUMAS
3697,DOROTHY GARLOCK
15247,WHITNEY OTTO
15029,VIRGINIA BARBER
3915,EDITH GROSSMAN
10363,MICHAEL CUNNINGHAM
3447,DIANE ACKERMAN
14124,SUSAN ISAACS
3751,DOUGLAS PRESTON
8947,LINCOLN CHILD
8407,KIM STANLEY ROBINSON
15400,WILLIAM SAFIRE
15020,VINCENT TORRE
8878,LESLIE GLASS
2109,CATHY CASH SPELLMAN
5268,GRACE SLICK
535,ANDREA CAGAN
6865,JERRY BLEDSOE
6486,JANE SIGALOFF
9658,MARIAN KEYES
10275,MELISSA ROSSI
6140,JACKIE COLLINS
3796,DREW BARRYMORE
2041,CARRIE ALEXANDER
9160,LORI HANDELAND
3323,DEBRA SALONEN
3296,DEBORAH LAAKE
9605,MARGARET WAY
9756,MARISA CARROLL
3946,EDUARDO DURAN
1575,BONNIE DURAN
2984,DAVE EGGERS
5731,HERNANDO DE SOTO
7886,JULIE MILLER
6582,JASPER FFORDE
15216,WENDY HOLDEN
13403,SEBASTIAN FAULKS
14058,SUE MARGOLIS
3655,DORA LEVY MOSSANEN
13533,SHERI HOLMAN
6171,JACQUELINE SUSANN
13796,STEPHANIE LAURENS
6471,JANE MENDELSOHN
9409,MADGE SWINDELLS
12319,RICHARD ADAMS
7236,JOHN COLAPINTO
5909,ILDIKÓ VON KÜRTHY
7406,JOHN MCPHEE
8506,KURT VONNEGUT
14960,VERONIQUE VIENNE
4371,ERICA LENNARD
14275,SÁNDOR MÁRAI
5602,HEINER FRIEDLICH
9776,MARK A S MCMENAMIN
10873,NANCY K ROBINSON
6953,JILLIAN LUND
709,ANN RINALDI
13382,SCOTT ODELL
14569,THOMAS ROCKWELL
9223,LOUISE PLUMMER
3108,DAVID J DUNCAN
12324,RICHARD AWLINSON
6737,JEFF EASLEY
7178,JOHN  SANDFORD
11413,PATRICIA KENNEALYMORRISON
7877,JULIE E CZERNEDA
4470,EVA HELLER
6420,JAN MCDANIEL
4955,GENELL DELLIN
1380,BETTY NEELS
1985,CAROLE MORTIMER
1105,BARBARA DOLAN
15049,VIVECA CARLYSLE
7813,JUDY JACKSON
8905,LEWIS ORDE
849,ANONYMOUS TEENAGER
1223,BEATRICE SPARKS
11809,PETER MAYLE
11900,PHILIP K DICK
12911,ROGER ZELAZNY
3744,DOUGLAS KENNEDY
12725,ROBERT LOUIT
1760,BRUNO MARTIN
226,ALDOUS HUXLEY
3899,EDGAR ALLEN POE
9861,MARK Z DANIELEWSKI
2566,CLARO
9436,MAKYO
14976,VICOMTE
77,ADAMS DOUGLAS
6622,JEAN BONNEFOY
210,ALBERT CAMUS
13728,STAN BERENSTAIN
6403,JAN BERENSTAIN
134,AJ WOOD
14073,SUNNY GRIFFIN
12393,RICHARD KOLDING
3519,DISNEY STAFF
12001,PIXAR ANIMATION STUDIOS STAFF
3517,DISNEY
9429,MAIDA SILVERMAN
6638,JEAN GIRAUDOUX
901,ANTONY MASON
592,ANDREW S HUGHES
6780,JEN GREEN
9346,LYNNE REID BANKS
1704,BROCK COLE
7222,JOHN CALVIN BATCHELOR
2034,CAROLYN WHEAT
2854,DAN SIMMONS
12979,ROS STANLEY
12069,R L STINE
13951,STEVE SKIDMORE
13912,STEVE BARLOW
10130,MATT CHRISTOPHER
9143,LORELEI KING
9718,MARILYN PENOVICH FRIEND
15308,WILLIAM D BURSUCK
1660,BRIAN HERBERT
8361,KEVIN J ANDERSON
1789,C A STEPHENS
13905,STEPHENS
8583,LARRY GLATZ
13903,STEPHEN YOULL
10016,MARY EVANS OKEEFE GRAVALOS
1963,CAROL PULIN
12155,RANDALL ROTHENBERG
4320,ENOS A MILLS
7244,JOHN D FITZGERALD
13406,SEBASTIANO VASSALLI
4307,EMMA ROSE
11488,PATRICK MCGRATH
15366,WILLIAM KOTZWINKLE
15016,VINCENT BUGLIOSI
1720,BRUCE B HENDERSON
9844,MARK RICHARD
1250,BEN ELTON
9238,LTD PUBLICATION INTERNATIONAL
10007,MARY DORIA RUSSELL
9393,MACDONALD HARRIS
8735,LAWRENCE GOLDSTONE
10867,NANCY GOLDSTONE
8881,LESLIE LAND
12899,ROGER PHILLIPS
12519,RIKKI DUCORNET
14982,VICTOR HUGO
2184,CHARLES E WILBOUR
6290,JAMES K ROBINSON
6800,JENNIFER EGAN
3527,DODIE SMITH
3721,DOUG LOWE
936,ARLENE EISENBERG
5593,HEIDI MURKOFF
13235,SANDEE HATHAWAY
6451,JANE GREEN
4899,GARY EZZO
12592,ROBERT BUCKNAM
3387,DENNIS RAINEY
1150,BARBARA RAINEY
3075,DAVID GARDNER
14707,TOM GARDNER
13236,SANDEE HATHAWAY BS
12046,R A MACAVOY
1712,BROOKE STEVENS
663,ANN B ROSS
99,ADRIANA TRIGIANI
1227,BEBE MOORE CAMPBELL
1100,BARBARA CORCORAN
1739,BRUCE LITTLEFIELD
490,AMY HASSINGER
10315,MIA BARRON
4370,ERICA JONG
3438,DIANA PALMER
12220,REBECCA GODFREY
9106,LOIS BATTLE
412,ALLEN GINSBERG
7169,JOHANNA M SMITH
695,ANN MAJOR
2821,DALLAS SCHULZE
577,ANDREW M GREELEY
12501,RICK DAVIS
2106,CATHOLIC CHURCH
316,ALFRED MCBRIDE
11188,O PRAEM
217,ALBERT J MCBRIDE
13097,RUSSELL L FORD
12818,ROBERTSON DAVIES
7788,JUDITH SKELTON GRANT
1484,BILL WATTERSON
6165,JACQUELINE KASUN
8884,LESLIE MEIER
2691,CORINNE T NETZER
324,ALICE ADAMS
1775,BUECHNER
10192,MAX FRISCH
14564,THOMAS PYNCHON
14959,VERONIKA MARTENOVA CHARLES
14958,VERONIKA MARTENOVA CHAR
3675,DORIS PILKINGTON
13838,STEPHEN GALLAGHER
12724,ROBERT LOUIS STEVENSON
4304,EMMA LETLEY
4003,EDWINA CURRIE
3572,DONALD A MACKENZIE
7833,JULES VERNE
8720,LAURIE LEE
7509,JOHN WARD
13218,SAM SICILIANO
7128,JOE HALDEMAN
8833,LEON URIS
515,ANATOLI BOUKREEV
4816,G WESTON DEWALT
13929,STEVE J LEWIS
8807,LEN DEIGHTON
2820,DALE L ANDERSON
925,ARDEN MOORE
3834,E L EPSTEIN
15351,WILLIAM J MANN
8674,LAURELL K HAMILTON
6345,JAMES REESE
6071,J R R TOLKIEN
7741,JUDGE JUDY SHEINDLIN
1560,BOB TORE
9467,MANIL SURI
15007,VICTORIA SULLIVAN
6274,JAMES HATCH
8426,KINGSLEY AMIS
9808,MARK FROST
13390,SCOTT WALKER
2071,CATHERINE CLEMENT
14666,TOBIAS SCHEFFEL
14856,ULI AUMÜLLER
2651,COLM TOIBIN
7148,JOE WEBER
1822,CALEB CARR
13812,STEPHEN BAXTER
1041,AUGUSTEN BURROUGHS
9801,MARK DUNN
15302,WILLIAM CARPENTER
7227,JOHN CASE
3650,DONNA WOOLFOLK CROSS
7534,JON KRAKAUER
10509,MICHAEL RYAN
12695,ROBERT K TANENBAUM
7742,JUDI LAWSON WALLACE
8276,KEN
7723,JR PUTNAM
3798,DREW MCCARTHY
5388,H J C GRIERSON
11783,PETER J DADAMO
2099,CATHERINE WHITNEY
5656,HELENE WIGGIN
5952,IRA LEVIN
11160,NORMAN LINDSAY
2396,CHRISTINA LAMB
10857,NANCY CREAGH PHELAN
2338,CHRIS BOHJALIAN
9384,M SCOTT PECK
9377,M M KAYE
13457,SHARON CREECH
2378,CHRISTIAN JACQ
3244,DEAN DEVLIN
12915,ROLAND EMMERICH
13940,STEVE MOLSTAD
3247,DEAN MARNEY
10508,MICHAEL ROSEN
7924,JUSTINE ETTLER
9610,MARGARET WISE BROWN
2748,CYNDY SZEKERES
13511,SHELDON ARENSEN
455,AMANDA MCKAY
1868,CARL DJERASSI
11181,NUALA OFAOLAIN
8787,LEE STROBEL
13187,SALLY AND ROB RAINS
334,ALICE GRAY
11238,OSUNTOKI
848,ANONYMOUS
1782,BURTON RAFFEL
10979,NEIL D ISAACS
14422,TERRY MCMILLAN
3552,DON LASSETER
7009,JIMMY STEWART
2301,CHERYL GROSS
8311,KEN WILBER
1426,BILL COSBY
13114,RUTH GORDON
4563,FLANNERY OCONNOR
13189,SALLY FITZGERALD
95,ADRIAN MITCHELL
3571,DONALD A DAVIS
8883,LESLIE MARMON SILKO
12769,ROBERT S ROOTBERNSTEIN
10570,MICHELE M ROOTBERNSTEIN
7139,JOE MARCUS
3684,DOROTHEA BENTON FRANK
654,ANITA BROOKNER
1401,BEVERLY JENKINS
5107,GERI GUILLAUME
4642,FRANCIS RAY
10746,MONICA
2895,DANIEL HECHT
655,ANITA DAHER
13933,STEVE LAWHEAD
12856,ROBIN WHITE
13900,STEPHEN WHITE
6759,JEFFREY ARCHER
5357,GUY DE MAUPASSANT
7562,JONATHAN KELLERMAN
12603,ROBERT CHARLES WILSON
5147,GILLES DELEUZE
4542,FELIX GUATTARI
1675,BRIAN MASSUMI
11848,PETER WEBER
14522,THOMAS GIFFORD
11234,OSCAR HIJUELOS
14306,TAIPING SHANGDI
5478,HARALD SCHMIDT
946,ARMAN DANSH
4291,EMMA CALLERY
3577,DONALD BEMAN
9460,MANAGING EDITOR NIC KYNASTON
66,ADAM BRATE
1548,BOB LEVIS
8693,LAURENCE MARKS
10179,MAURICE GRAN
6752,JEFF SMITH
6076,J SMITH
2292,CHERIE CARTERSCOTT
12185,RAYMOND AARON
8418,KIMBERLY KIRBERGE
8812,LENNART NILSSON
2705,COURTLAND L BOVEE
7501,JOHN V THILL
3068,DAVID FREEMANTLE
13272,SANDRA WADDOCK
15057,VK NARAYANAN
10325,MICHAEL A MISCHE
675,ANN DOUGLAS
7444,JOHN R SUSSMAN
4546,FERGUS KELLY
11347,PAT FAIRON
10008,MARY DOWLING DALEY
11163,NORMAN MAILER
4967,GEOFF RYMAN
5275,GRAHAM GREENE
4927,GASTON LEROUX
10191,MAX BYRD
8051,KARLFRIED G DURCKHEIM
13790,STEPHANIE COONTZ
8666,LAURE REDMOND
9303,LYNDA BARRY
7720,JR H JACKSON BROWN
8700,LAURENT JOUVET
4626,FRANCESCA LIA BLOCK
589,ANDREW PYPER
3786,DR ROBERT C ATKINS MD
15223,WENDY ORR
488,AMY EPHRON
14180,SUSAN VREELAND
164,ALAN CUMMING
2482,CHRISTOPHER RUSSO
419,ALLEN ST JOHN
539,ANDREA DI ROBILANT
170,ALAN EPSTEIN
4536,FEDERICO ANDAHAZI
13186,SALLEY VICKERS
13099,RUSSELL MARTIN
12882,ROGER D MASTERS
610,ANDY MEISLER
13025,ROSS KING
9482,MARC BROWN
15484,WRITERS DIGEST
4049,ELAINE WEINMANN
11803,PETER LOUREKAS
2240,CHARLES SHEFFIELD
9122,LOIS MCMASTER BUJOLD
5869,IAIN PEARS
7195,JOHN BARNES
6648,JEAN M AUEL
7037,JOAN CLEVELAND
13629,SIMMONS WILSON
13561,SHERWOOD KIRALY
4662,FRANK DECARO
12726,ROBERT LUDLUM
11212,OLIVER W SACKS
15045,VIRGINIA WOOLF
138,AKIHITO TODA
7948,KAGEMARU HIMENO
3477,DIANE WOLKSTEIN
13230,SAMUEL NOAH KRAMER
333,ALICE GARRARD
2843,DAN LEVINE
5705,HERBERT BAILEY LIVESEY
11013,NI
6509,JANET FITCH
11355,PAT RODEGAST
7791,JUDITH STANTON
12350,RICHARD DALBY
15344,WILLIAM HOFFMAN
3067,DAVID FOSTER WALLACE
2974,DAV PILKEY
2612,CLIVE JAMES
2495,CHUCK LOGAN
11496,PATRICK SÜSKIND
6348,JAMES ROLLINS
10684,MINETTE WALTERS
15321,WILLIAM FAULKNER
11566,PAUL JOSEPH LEDERER
7071,JOAN WOLF
2864,DANA STABENOW
12054,R D LAWRENCE
7500,JOHN UPDIKE
2383,CHRISTIE
14601,TIFFANIE DEBARTOLO
13144,RYSZARD KAPUSCINSKI
9941,MARTIN POLLACK
8342,KENT ANDERSON
14293,T LOBSANG RAMPA
15290,WILLIAM BERNHARDT
1243,BEN BOVA
10925,NAOMI SHIHAB NYE
2916,DANIEL QUINN
3204,DAVID TACEY
15427,WILLIAM WEAVER
14678,TODD JAMES PIERCE
8140,KATHLEEN ANN GOONAN
6683,JEANETTE WINTERSON
14918,VALERIE TRIPP
11039,NICK BACKES
2434,CHRISTOPH LEES
5286,GRAINNE MCCARTAN
8037,KARINA REYNOLDS
14904,VAL MCDERMID
7880,JULIE GARWOOD
9403,MADELEINE LENGLE
7112,JODY A LEE
703,ANN PACKER
5325,GREGORY FROST
8596,LARRY MILLETT
15012,VILHELM MOBERG
4844,GAIL DIVEN
2517,CINDY KITCHEL
10174,MAUREEN HOWARD
13808,STEPHEN ALTER
10477,MICHAEL MOORCOCK
15009,VIKRAM CHANDRA
2327,CHITRA BANERJEE DIVAKARUNI
748,ANNA SEWELL
1480,BILL SLAVICSEK
12395,RICHARD L ANDERSON
6718,JEANPAUL SARTRE
13299,SARA PRITCHARD
14878,URSULA K LE GUIN
9557,MARGARET CHODOSIRVINE
1206,BASIL CREIGHTON
10967,NEAL STEPHENSON
9924,MARTIN GREEN
7634,JOSEPH MILECK
480,AMIT CHAUDHURI
12989,ROSALIND MILES
13743,STANLEY GORDON WEST
13305,SARAH CAUDWELL
5985,IRVINE WELSH
10996,NELSON DEMILLE
11949,PHYLLIS GOTLIEB
3434,DIANA L PAXSON
4848,GAIL GODWIN
15491,WYNEMA MCGOWAN
12477,RICHARD WAGAMESE
12662,ROBERT HAAS
15443,WILMA YEO
2293,CHERIE CARTERSMITH
6604,JAYNE CASTLE
3397,DERIC LONGDEN
14136,SUSAN KRINARD
9415,MAGGIE
8228,KATY MUNGER
247,ALEX DINGWALLMAIN
14762,TONY BUZAN
1184,BARRY BUZAN
11193,OCTAVIA E BUTLER
4375,ERICH FROMM
5220,GLORIA NAYLOR
10074,MARY PIPHER
7423,JOHN ODONOHUE
7550,JONATHAN D SPENCE
6516,JANET KESSEL FLETCHER
2503,CHUCK WILLIAMS
12362,RICHARD ESKIT
7639,JOSEPH OCONNOR
12529,RITA GOLDEN GELMAN
4250,ELROY FREEM
14336,TAOIST MASTER ALFRED HUANG
5773,HOLLY BLACK
2456,CHRISTOPHER GOLDEN
10870,NANCY HOLDER
2179,CHARLES DICKENSON
4529,FAY ROBINSON
12817,ROBERTS
8780,LEE MAGNER
9691,MARIE FERRARELLA
11301,PAMELA BAUER
8402,KIM MCKADE
7012,JK ROWLING
10024,MARY GRANDPRÉ
8115,KATHERINE GARBERA
3634,DONNA KAUFFMAN
7749,JUDITH BOWEN
5581,HEATHER GRAHAM POZZESSERE
12930,RON BURKE
14089,SUSAN BURKE
461,AMANDA STEVENS
12239,REBECCA YORK
10912,NANCY WARREN
12219,REBECCA FLANDERS
6391,JAMIE DENTON
2744,CURTISS ANN MATLOCK
14233,SUZANNE SIMMONS
3453,DIANE FARR
12858,ROBYN CARR
9627,MARGOT DALTON
6562,JANIS FLORES
8092,KATE WELSH
12824,ROBIN A WHITE
12436,RICHARD PARRY
11273,P RICHARD HENRICK
5393,H JAY RIKER
6641,JEAN HELLER
5001,GEORGE C WILSON
8524,L HEATH
2725,CRAIG THOMAS
5536,HARRY HOMEWOOD
6627,JEAN CRAIGHEAD GEORGE
7910,JUNE STEPANSKY
2221,CHARLES MIGNON
8025,KARI A RONNING
8638,LAURA LIPPMAN
11912,PHILIP ROTH
15415,WILLIAM STYRON
9445,MALCOLM HILLIER
7751,JUDITH CLANCY
11989,PIERRE SANSOT
11245,OTTO H FRANK
11931,PHILIPPE NOBLE
6008,ISABELLE R
2730,CRISTINA GARCIA
10923,NAOMI RAGEN
6537,JANET WALLACH
3017,DAVID BIRNEY
13371,SCOTT BRICK
2024,CAROLYN HART
10357,MICHAEL COLLIER
1147,BARBARA PRONIN
5578,HEATHER ARNEL PAULSEN
13887,STEPHEN R COVEY
4133,ELIZABETH GEORGE
755,ANNE BURTON
4606,FRANCES FYFIELD
3710,DOROTHY SIMPSON
2667,CONNIE MAY FOWLER
14849,TUNKU HALIM
2238,CHARLES SCHWAB
1144,BARBARA PARKER
6859,JEROME PREISLER
9926,MARTIN GREENBURG
1007,ARTO PAASILINNA
241,ALESSANDRO BARICCO
4708,FRANÇOISE BRUN
12352,RICHARD DAWKINS
8352,KEVIN ANDERSON
4669,FRANK HERBERT
11804,PETER MAAS
476,AMERICAN PSYCHIATRIC ASSOCIATION
10520,MICHAEL SHAARA
3651,DONNAMARIE PYE
6380,JAMES W LOEWEN
4411,ERNEST H SHEPARD
12692,ROBERT JORDAN
13617,SIGMUND FREUD
6360,JAMES STRACHEY
4452,EUGEN HERRIGEL
13719,ST AUGUSTINE
7341,JOHN K RYAN
13749,STANLEY MILGRAM
7458,JOHN SABINI
10186,MAURY SILVER
14072,SUN TZU
10720,MIYAMOTO MUSASHI
12173,RAY AXFORD
8328,KENNETH KUSHNER
6148,JACKSON MORISAWA
2810,DAISETZ T SUZUKI
4238,ELLIOTT HESTER
8919,LIBBY HATHORN
11610,PAUL TEMPLE
12138,RALPH LEVINSON
3156,DAVID MOSTYN
6325,JAMES MOLONEY
2847,DAN PARKINSON
13702,SOPHIE SCHALLINGHER
10228,MECHTILD SANDBERGCILETTI
7656,JOSEPHINE FAIRLEY
13329,SARAH STACEY
12078,R T BURNS
2162,CHARLES AMP
9929,MARTIN H GREENBERG EDS
12015,POUL AND
1785,BUZZ ALDRIN
4947,GENE LIGHT
1336,BETH SAULNIER
14358,TED CONOVER
10091,MARY TATEM
14700,TOM CONNOR
5003,GEORGE CARLIN
13307,SARAH DELANY
836,ANNIE ELIZABETH DELANY
492,AMY HILL HEART
10280,MELODY BEATTIE
5482,HARLAN COBEN
12417,RICHARD MARCINKO
574,ANDREW KLAVAN
1711,BROOKE SILER
11470,PATRICK FANNING
1979,CAROLE HONEYCHURCH
2065,CATHARINE SUTKE
8694,LAURENCE ROY STAINS
13764,STEFAN BECHTEL
3099,DAVID HOPKINS
10611,MIHALY CSIKSZENTMIHALYI
9348,LYNNE TRUSS
11617,PAUL WILSON
7025,JOACHIM APPEL
1045,AURTHUR VAN ESSEN
15248,WHOOPI GOLDBERG
3797,DREW CAREY
7541,JON WINOKUR
15171,WARREN BUCKLAND
13548,SHERRY DIESTLER
11608,PAUL SLOANE
